user_id,first_visit_date,age,platform,screen_list,session_count,total_screens_viewed,used_search_feature,wrote_review,added_to_wishlist,made_purchase,purchase_date,user_segment,region,acquisition_channel,app_version,timestamp
111145,2024-06-24,39,iOS,"ProductList,ShoppingCart,PaymentMethods,ReturnPolicy,Search,Account,CategoryBrowse,Checkout",6,56,1,1,0,1,2024-06-24 05:00:00,Senior Buyer,Latin America,Paid Search,2.2.8,2025-08-01 04:43:58
111146,2022-04-01,59,Android,"ReturnPolicy,ProductList,Search,ColorPicker,Help,Notifications,Checkout",6,11,0,0,0,1,2022-04-01 18:00:00,Senior Buyer,Latin America,Email Campaign,2.1.0,2025-08-01 04:46:43
111147,2022-01-20,69,iOS,"Home,CategoryBrowse,Notifications,Reviews,Promotions",2,13,0,1,0,1,2022-01-20 10:00:00,Senior Browser,Latin America,Social Media,2.0.5,2025-08-01 04:52:36
111148,2022-12-26,33,Android,"Help,ProductList,ReturnPolicy,Home,Checkout,ProductDetail",3,23,0,0,1,1,2022-12-26 16:00:00,Teen Browser,North America,Email Campaign,2.1.0,2025-08-01 05:00:07
111149,2022-11-01,27,Android,"Home,ProductList,Notifications,ShoppingCart,CategoryBrowse,WishList,Promotions,OrderTracking,Account,ProductDetail",7,62,1,0,0,1,2022-11-01 03:00:00,Adult Browser,Middle East,Social Media,2.2.1,2025-08-01 05:05:20
111150,2024-12-08,67,iOS,"PaymentMethods,CategoryBrowse,ColorPicker,Help,Promotions,Account,Search,Checkout,ProductDetail,ProductList",7,33,1,1,1,1,2024-12-08 17:00:00,Senior Browser,Middle East,Paid Search,2.2.8,2025-08-01 05:10:29
111151,2024-01-25,74,Android,"ProductDetail,Account,WishList,Reviews,Help,OrderTracking,Notifications",10,23,0,1,0,1,2024-01-25 08:00:00,Senior Buyer,Asia Pacific,Social Media,2.1.0,2025-08-01 05:20:22
111152,2023-09-26,27,Android,"CategoryBrowse,PaymentMethods,Home,ColorPicker,ProductDetail",2,3,0,1,0,1,2023-09-26 09:00:00,Teen Browser,North America,Referral,2.2.1,2025-08-01 05:27:08
111153,2023-06-23,45,iOS,"Search,WishList,Notifications,ProductDetail,ColorPicker,Checkout,Reviews,Home",10,87,1,1,0,1,2023-06-23 04:00:00,Teen Browser,Middle East,Email Campaign,2.1.0,2025-08-01 05:28:59
111154,2023-05-31,30,Android,"WishList,Notifications,ProductList,PaymentMethods,Account,ColorPicker,Help,Reviews,Promotions,OrderTracking",7,7,1,0,0,1,2023-05-31 09:00:00,Adult Browser,Asia Pacific,Paid Search,2.2.8,2025-08-01 05:35:14
111155,2022-05-19,58,iOS,"ReturnPolicy,Promotions,ProductDetail,PaymentMethods,ShoppingCart,Help,ColorPicker",4,28,0,1,1,1,2022-05-19 11:00:00,Senior Browser,Asia Pacific,Referral,2.0.8,2025-08-01 05:44:53
111156,2024-12-09,31,iOS,"ShoppingCart,Promotions,Account,ProductDetail,Reviews,Home",6,26,1,0,1,1,2024-12-09 08:00:00,Senior Browser,Europe,Social Media,2.2.1,2025-08-01 05:49:55
111157,2022-09-05,20,iOS,"WishList,OrderTracking,Reviews,ProductDetail,Checkout",7,23,0,0,0,1,2022-09-05 13:00:00,Teen Browser,Middle East,Paid Search,2.0.6,2025-08-01 05:52:15
111158,2022-09-28,72,iOS,"ProductList,Checkout,ColorPicker,Reviews,Home,Help,PaymentMethods,Promotions,WishList,ShoppingCart",9,75,1,0,0,1,2022-09-28 16:00:00,Young Buyer,North America,Referral,2.0.5,2025-08-01 05:57:13
111159,2024-06-12,65,iOS,"CategoryBrowse,WishList,Home,Checkout,ReturnPolicy,Account,PaymentMethods",3,23,0,0,0,1,2024-06-12 17:00:00,Teen Browser,Latin America,Organic Search,2.0.5,2025-08-01 06:01:09
111160,2024-05-01,52,iOS,"Account,Search,Reviews,Promotions,ColorPicker,Checkout,ProductList",10,80,0,1,1,1,2024-05-01 11:00:00,Adult Browser,Asia Pacific,Referral,2.2.1,2025-08-01 06:03:37
111161,2022-05-27,37,Android,"CategoryBrowse,ProductDetail,Account,ReturnPolicy,Reviews,WishList,ColorPicker,Search,ShoppingCart,Home",2,11,0,0,1,1,2022-05-27 05:00:00,Teen Browser,North America,Paid Search,2.1.0,2025-08-01 06:07:07
111162,2023-05-20,26,Android,"ProductList,WishList,Search,Home,CategoryBrowse,PaymentMethods,Help,ColorPicker,ProductDetail",8,17,0,1,0,1,2023-05-20 14:00:00,Teen Browser,Europe,Social Media,2.0.8,2025-08-01 06:13:01
111163,2023-09-23,46,iOS,"CategoryBrowse,Account,ProductList,PaymentMethods,ShoppingCart,Promotions,Home",10,99,1,1,0,1,2023-09-23 18:00:00,Adult Browser,Asia Pacific,Social Media,2.0.6,2025-08-01 06:16:19
111164,2023-02-23,27,iOS,"Checkout,OrderTracking,Reviews,ProductDetail,ShoppingCart,Home,ColorPicker,CategoryBrowse,ProductList,PaymentMethods",4,35,0,1,1,1,2023-02-23 11:00:00,Senior Buyer,Latin America,Paid Search,2.1.0,2025-08-01 06:22:06
111165,2022-07-11,42,Android,"Account,Search,Notifications,PaymentMethods,Home,ColorPicker,ProductDetail,ShoppingCart,CategoryBrowse,Checkout",3,16,0,1,0,1,2022-07-11 18:00:00,Senior Browser,North America,Email Campaign,2.3.1,2025-08-01 06:24:09
111166,2022-11-18,70,Android,"Reviews,PaymentMethods,Account,Home,OrderTracking,CategoryBrowse,Checkout,ColorPicker,Help",3,9,1,0,0,1,2022-11-18 20:00:00,Adult Browser,Middle East,Organic Search,2.1.0,2025-08-01 06:25:30
111167,2022-03-23,74,Android,"Checkout,ProductList,Promotions,CategoryBrowse,Notifications,Help,ReturnPolicy,Home,Account",2,13,0,0,1,1,2022-03-23 02:00:00,Senior Buyer,Latin America,Paid Search,2.2.1,2025-08-01 06:29:17
111168,2022-09-14,54,Android,"ColorPicker,ProductDetail,ReturnPolicy,Account,WishList,Checkout,Reviews",4,31,0,1,1,1,2022-09-14 10:00:00,Young Buyer,Europe,Referral,2.1.0,2025-08-01 06:35:31
111169,2024-10-28,39,Android,"Reviews,ShoppingCart,Help,Account,ProductList,ProductDetail",10,32,1,0,1,1,2024-10-28 07:00:00,Young Buyer,Latin America,Organic Search,2.3.1,2025-08-01 06:44:13
111170,2024-09-13,69,iOS,"Help,Reviews,ColorPicker,Checkout,WishList,PaymentMethods,ReturnPolicy",2,7,1,1,1,1,2024-09-13 13:00:00,Teen Browser,North America,Organic Search,2.3.1,2025-08-01 06:51:38
111171,2022-07-17,39,Android,"ProductList,Home,Help,Account,ColorPicker",6,27,1,1,1,1,2022-07-17 07:00:00,Senior Buyer,Asia Pacific,Organic Search,2.0.8,2025-08-01 07:00:07
111172,2024-03-20,66,iOS,"Home,CategoryBrowse,WishList,PaymentMethods,Reviews",3,27,0,0,1,1,2024-03-20 22:00:00,Senior Browser,Europe,Social Media,2.0.5,2025-08-01 07:03:22
111173,2022-02-08,53,Android,"ReturnPolicy,Notifications,PaymentMethods,Checkout,ProductDetail,OrderTracking,ProductList,ColorPicker,Search",5,13,1,0,0,1,2022-02-08 20:00:00,Teen Browser,Europe,Email Campaign,2.1.0,2025-08-01 07:11:48
111174,2023-10-28,61,Android,"WishList,Notifications,Search,OrderTracking,CategoryBrowse,Home,ProductList,Account,Promotions",10,72,1,0,0,1,2023-10-28 18:00:00,Senior Browser,Europe,Referral,2.2.8,2025-08-01 07:14:44
111175,2022-10-07,25,iOS,"ReturnPolicy,Home,Help,ColorPicker,WishList,Checkout,OrderTracking",10,30,0,0,1,1,2022-10-07 08:00:00,Adult Browser,North America,Referral,2.1.0,2025-08-01 07:17:56
111176,2024-01-30,30,iOS,"OrderTracking,Notifications,Help,ProductList,ProductDetail,Home,Account,PaymentMethods,ShoppingCart",8,38,0,0,0,1,2024-01-30 04:00:00,Young Buyer,Latin America,Paid Search,2.1.0,2025-08-01 07:20:49
111177,2023-04-17,74,Android,"Promotions,WishList,Search,Home,Account,Reviews,ReturnPolicy",7,61,0,1,0,1,2023-04-17 13:00:00,Teen Browser,Europe,Paid Search,2.0.6,2025-08-01 07:22:46
111178,2022-04-02,34,Android,"CategoryBrowse,WishList,ProductDetail,Reviews,Account,Checkout",4,28,0,1,1,1,2022-04-02 20:00:00,Senior Browser,Europe,Organic Search,2.0.6,2025-08-01 07:29:02
111179,2024-10-08,63,iOS,"Checkout,CategoryBrowse,Account,PaymentMethods,ShoppingCart,Reviews",10,36,0,0,0,1,2024-10-08 16:00:00,Teen Browser,Europe,Email Campaign,2.1.0,2025-08-01 07:32:29
111180,2024-03-27,49,Android,"WishList,Account,Promotions,OrderTracking,ReturnPolicy,Search",6,42,1,0,0,1,2024-03-27 13:00:00,Senior Browser,North America,Organic Search,2.3.1,2025-08-01 07:40:49
111181,2024-06-16,24,Android,"Search,Home,OrderTracking,Account,PaymentMethods,Help,CategoryBrowse,Checkout,Reviews,ProductList",5,27,0,0,1,1,2024-06-16 10:00:00,Senior Browser,Europe,Social Media,2.3.1,2025-08-01 07:47:17
111182,2023-02-03,67,Android,"Account,Promotions,ReturnPolicy,ShoppingCart,ProductList,Checkout,Home,ColorPicker,OrderTracking,Notifications",1,10,0,1,0,1,2023-02-03 18:00:00,Adult Browser,Asia Pacific,Social Media,2.0.6,2025-08-01 07:53:59
111183,2023-07-09,48,Android,"OrderTracking,Home,PaymentMethods,ColorPicker,Checkout,Promotions,Help,Reviews",1,6,1,1,0,1,2023-07-09 07:00:00,Young Buyer,Europe,Social Media,2.3.1,2025-08-01 07:55:17
111184,2022-05-11,62,Android,"Account,Notifications,ProductDetail,ColorPicker,WishList,ShoppingCart,ReturnPolicy",5,12,0,1,0,1,2022-05-11 06:00:00,Senior Browser,Asia Pacific,Paid Search,2.2.1,2025-08-01 07:58:50
111185,2023-09-09,22,iOS,"Help,Promotions,CategoryBrowse,PaymentMethods,OrderTracking,WishList,Notifications,Search",1,3,0,1,0,1,2023-09-09 21:00:00,Young Buyer,North America,Referral,2.0.5,2025-08-01 08:04:39
111186,2022-01-12,58,Android,"ProductDetail,WishList,ReturnPolicy,Account,Help",7,43,0,1,1,1,2022-01-12 17:00:00,Adult Browser,Middle East,Email Campaign,2.3.1,2025-08-01 08:12:53
111187,2022-06-12,58,iOS,"ShoppingCart,OrderTracking,CategoryBrowse,ColorPicker,Account,WishList,Checkout",1,1,1,1,1,1,2022-06-12 08:00:00,Adult Browser,Latin America,Email Campaign,2.0.5,2025-08-01 08:14:51
111188,2022-04-26,39,Android,"Reviews,Promotions,Checkout,Notifications,ProductList,ColorPicker,Help,Home",5,46,1,0,0,1,2022-04-26 07:00:00,Senior Buyer,Middle East,Social Media,2.3.1,2025-08-01 08:22:57
111189,2023-10-04,26,iOS,"OrderTracking,ProductList,Account,ShoppingCart,PaymentMethods,ReturnPolicy,Search,Reviews,Promotions,Notifications",9,19,1,0,0,1,2023-10-04 07:00:00,Adult Browser,Latin America,Referral,2.0.5,2025-08-01 08:30:46
111190,2024-02-13,50,Android,"Help,WishList,ProductList,ReturnPolicy,ProductDetail,Notifications,OrderTracking",1,9,1,0,0,1,2024-02-13 18:00:00,Senior Buyer,Asia Pacific,Referral,2.0.8,2025-08-01 08:39:50
111191,2022-10-13,22,iOS,"ShoppingCart,CategoryBrowse,Notifications,Reviews,ProductList,ColorPicker,Home",8,64,1,0,0,1,2022-10-13 15:00:00,Senior Buyer,Asia Pacific,Referral,2.1.0,2025-08-01 08:46:46
111192,2024-05-24,54,iOS,"ColorPicker,OrderTracking,Help,WishList,Checkout,Account,Promotions,Search,Notifications",10,72,1,0,1,1,2024-05-24 21:00:00,Adult Browser,Middle East,Referral,2.2.1,2025-08-01 08:48:50
111193,2023-01-16,65,iOS,"ProductDetail,ColorPicker,Search,ProductList,Notifications",9,53,0,1,0,1,2023-01-16 14:00:00,Senior Buyer,North America,Paid Search,2.0.8,2025-08-01 08:56:50
111194,2022-07-01,19,iOS,"PaymentMethods,ProductList,WishList,ProductDetail,CategoryBrowse,Checkout,Home,ShoppingCart",1,10,0,1,1,1,2022-07-01 10:00:00,Senior Browser,Europe,Paid Search,2.0.6,2025-08-01 09:01:08
111195,2024-01-30,75,Android,"CategoryBrowse,PaymentMethods,Notifications,ReturnPolicy,OrderTracking,ShoppingCart",4,39,1,1,0,1,2024-01-30 20:00:00,Young Buyer,Asia Pacific,Email Campaign,2.3.1,2025-08-01 09:09:28
111196,2023-06-06,42,Android,"Account,Notifications,OrderTracking,Checkout,Search",10,11,1,0,1,1,2023-06-06 15:00:00,Senior Buyer,Latin America,Referral,2.2.1,2025-08-01 09:18:07
111197,2024-12-08,37,iOS,"Reviews,ColorPicker,PaymentMethods,Notifications,Checkout,ProductList,Home,ShoppingCart,Account",6,12,1,0,0,1,2024-12-08 17:00:00,Adult Browser,Latin America,Organic Search,2.1.0,2025-08-01 09:21:17
111198,2023-05-11,28,iOS,"ReturnPolicy,Search,CategoryBrowse,PaymentMethods,Help,Promotions,ProductDetail",8,76,0,1,1,1,2023-05-11 16:00:00,Young Buyer,Middle East,Paid Search,2.0.8,2025-08-01 09:26:40
111199,2023-04-06,18,iOS,"Promotions,ProductDetail,Account,Notifications,CategoryBrowse,ReturnPolicy,WishList,Help,Search",1,5,1,0,0,1,2023-04-06 19:00:00,Young Buyer,Latin America,Organic Search,2.0.5,2025-08-01 09:29:48
111200,2022-10-02,62,Android,"Promotions,ReturnPolicy,Reviews,OrderTracking,ShoppingCart,Notifications,ProductDetail,ColorPicker,ProductList",1,10,1,0,0,1,2022-10-02 09:00:00,Senior Buyer,Latin America,Paid Search,2.0.5,2025-08-01 09:33:46
111201,2022-04-27,25,Android,"Help,ShoppingCart,ProductList,Account,Reviews,WishList,Notifications,Checkout,ProductDetail",7,29,0,1,1,1,2022-04-27 23:00:00,Adult Browser,Asia Pacific,Referral,2.2.1,2025-08-01 09:34:48
111202,2022-12-23,46,Android,"WishList,Home,Help,PaymentMethods,Search,Checkout,Promotions,ColorPicker",10,14,0,1,0,1,2022-12-23 11:00:00,Teen Browser,North America,Email Campaign,2.3.1,2025-08-01 09:43:15
111203,2024-08-16,75,Android,"Promotions,Home,Notifications,WishList,ColorPicker,Checkout,CategoryBrowse,PaymentMethods",3,26,0,1,1,1,2024-08-16 20:00:00,Adult Browser,Europe,Paid Search,2.1.0,2025-08-01 09:44:51
111204,2024-09-28,72,iOS,"Account,ProductList,ShoppingCart,ReturnPolicy,ProductDetail",9,50,1,0,1,1,2024-09-28 14:00:00,Adult Browser,Europe,Organic Search,2.2.1,2025-08-01 09:45:59
111205,2022-09-25,34,Android,"Promotions,Account,ProductDetail,Reviews,PaymentMethods,WishList",1,10,0,1,0,1,2022-09-25 04:00:00,Senior Buyer,Middle East,Organic Search,2.0.8,2025-08-01 09:52:55
111206,2023-08-20,32,iOS,"OrderTracking,Notifications,Reviews,ProductList,Search",4,32,1,1,1,1,2023-08-20 08:00:00,Senior Browser,Latin America,Email Campaign,2.3.1,2025-08-01 09:54:33
111207,2023-05-14,32,iOS,"WishList,Promotions,ColorPicker,Checkout,CategoryBrowse,ProductList",3,10,0,0,0,1,2023-05-14 01:00:00,Young Buyer,Middle East,Referral,2.0.8,2025-08-01 09:58:46
111208,2024-08-18,37,Android,"Help,ColorPicker,Search,ReturnPolicy,Reviews,Account,Promotions,WishList",10,72,0,0,0,1,2024-08-18 06:00:00,Senior Buyer,Latin America,Email Campaign,2.2.1,2025-08-01 10:07:59
111209,2024-04-25,28,iOS,"Account,Reviews,Notifications,Help,PaymentMethods,Checkout,ColorPicker,ProductList,WishList,CategoryBrowse",2,13,0,0,1,1,2024-04-25 04:00:00,Teen Browser,Latin America,Referral,2.2.1,2025-08-01 10:17:10
111210,2023-04-01,55,Android,"Promotions,OrderTracking,ProductList,Account,CategoryBrowse,WishList,ProductDetail,PaymentMethods,ShoppingCart,Help",5,8,1,0,1,1,2023-04-01 18:00:00,Senior Browser,Middle East,Email Campaign,2.0.8,2025-08-01 10:19:14
111211,2022-09-23,52,Android,"WishList,CategoryBrowse,Help,ShoppingCart,ProductDetail,Checkout",8,17,0,1,0,1,2022-09-23 12:00:00,Senior Browser,North America,Paid Search,2.2.1,2025-08-01 10:20:44
111212,2022-07-24,64,Android,"CategoryBrowse,OrderTracking,PaymentMethods,Checkout,WishList,Help",9,18,1,1,0,1,2022-07-24 14:00:00,Senior Buyer,Latin America,Organic Search,2.0.8,2025-08-01 10:28:30
111213,2024-07-10,19,Android,"ShoppingCart,PaymentMethods,ReturnPolicy,Checkout,Promotions,Home",10,71,0,1,0,1,2024-07-10 04:00:00,Senior Buyer,Middle East,Referral,2.1.0,2025-08-01 10:38:25
111214,2022-06-26,18,iOS,"CategoryBrowse,ShoppingCart,ColorPicker,ProductList,WishList,Checkout,Help",7,64,1,0,1,1,2022-06-26 13:00:00,Senior Buyer,Middle East,Referral,2.2.8,2025-08-01 10:39:53
111215,2023-09-23,19,iOS,"ProductList,ReturnPolicy,Notifications,Promotions,ShoppingCart",4,8,1,0,1,1,2023-09-23 18:00:00,Senior Buyer,Middle East,Social Media,2.0.5,2025-08-01 10:42:00
111216,2022-05-31,51,Android,"Home,CategoryBrowse,PaymentMethods,ProductDetail,Checkout,Reviews,Help",7,60,1,1,0,1,2022-05-31 21:00:00,Adult Browser,Latin America,Organic Search,2.0.5,2025-08-01 10:47:50
111217,2024-12-12,57,Android,"ProductList,Search,Help,Reviews,Account,ShoppingCart,CategoryBrowse",4,30,0,1,0,1,2024-12-12 14:00:00,Teen Browser,Latin America,Paid Search,2.0.6,2025-08-01 10:51:47
111218,2023-05-04,62,iOS,"ProductList,Home,ProductDetail,ColorPicker,Promotions",2,13,1,0,0,1,2023-05-04 09:00:00,Senior Browser,North America,Referral,2.0.6,2025-08-01 10:55:39
111219,2022-06-07,19,iOS,"PaymentMethods,ProductDetail,ProductList,Help,ColorPicker,OrderTracking,Checkout,Account",6,47,0,1,1,1,2022-06-07 19:00:00,Adult Browser,Middle East,Organic Search,2.3.1,2025-08-01 11:00:07
111220,2024-10-28,19,Android,"CategoryBrowse,ProductDetail,Promotions,Reviews,Checkout,ProductList,Search",1,8,1,1,1,1,2024-10-28 03:00:00,Senior Buyer,North America,Email Campaign,2.0.8,2025-08-01 11:03:25
111221,2022-04-05,59,iOS,"Checkout,OrderTracking,Notifications,Search,Reviews,Home,ProductDetail,PaymentMethods,ShoppingCart",3,17,1,0,0,1,2022-04-05 08:00:00,Teen Browser,Asia Pacific,Social Media,2.0.5,2025-08-01 11:09:41
111222,2024-04-11,44,iOS,"Promotions,ProductList,CategoryBrowse,Account,Home,PaymentMethods,Search,ShoppingCart,ProductDetail",1,10,0,0,1,1,2024-04-11 10:00:00,Senior Browser,Asia Pacific,Email Campaign,2.0.6,2025-08-01 11:11:18
111223,2022-10-29,62,iOS,"ColorPicker,CategoryBrowse,OrderTracking,Notifications,ProductList,Search,ProductDetail,WishList",1,7,1,1,1,1,2022-10-29 23:00:00,Adult Browser,North America,Organic Search,2.2.1,2025-08-01 11:20:14
111224,2022-11-27,29,iOS,"Checkout,ReturnPolicy,Account,ColorPicker,Promotions,Search",9,21,1,0,1,1,2022-11-27 01:00:00,Adult Browser,Europe,Social Media,2.0.5,2025-08-01 11:24:21
111225,2023-06-09,36,iOS,"PaymentMethods,Notifications,Reviews,ShoppingCart,ColorPicker,CategoryBrowse,Checkout,Home,ReturnPolicy",3,11,1,0,0,1,2023-06-09 22:00:00,Teen Browser,Asia Pacific,Paid Search,2.0.8,2025-08-01 11:30:10
111226,2023-04-12,40,Android,"WishList,Home,ColorPicker,CategoryBrowse,Checkout,Help,ProductDetail,ProductList,Search,Promotions",2,8,1,1,0,1,2023-04-12 12:00:00,Young Buyer,Asia Pacific,Referral,2.1.0,2025-08-01 11:35:02
111227,2023-02-20,67,Android,"Reviews,Promotions,OrderTracking,Notifications,ColorPicker",2,11,0,1,1,1,2023-02-20 09:00:00,Young Buyer,Asia Pacific,Organic Search,2.1.0,2025-08-01 11:38:26
111228,2022-12-18,41,Android,"Promotions,OrderTracking,Notifications,CategoryBrowse,PaymentMethods,ProductList,Help,ColorPicker,Account",9,16,0,0,0,1,2022-12-18 01:00:00,Adult Browser,Asia Pacific,Organic Search,2.0.5,2025-08-01 11:41:24
111229,2024-10-13,58,iOS,"Promotions,PaymentMethods,ProductDetail,CategoryBrowse,Reviews,Search,ColorPicker",9,39,1,1,1,1,2024-10-13 16:00:00,Senior Buyer,Middle East,Paid Search,2.0.8,2025-08-01 11:44:53
111230,2024-05-11,44,Android,"ProductDetail,OrderTracking,PaymentMethods,Promotions,Checkout,WishList,Notifications,ShoppingCart,Account",10,68,1,1,1,1,2024-05-11 06:00:00,Young Buyer,Middle East,Organic Search,2.1.0,2025-08-01 11:48:26
111231,2024-05-05,56,Android,"ColorPicker,PaymentMethods,Notifications,Help,Checkout,Search",8,51,1,0,0,1,2024-05-05 12:00:00,Teen Browser,Latin America,Paid Search,2.1.0,2025-08-01 11:57:35
111232,2022-09-19,72,Android,"Home,Promotions,ProductList,WishList,Search",8,68,1,1,1,1,2022-09-19 05:00:00,Adult Browser,Asia Pacific,Paid Search,2.2.8,2025-08-01 12:05:15
111233,2024-08-25,29,iOS,"Reviews,Help,CategoryBrowse,ReturnPolicy,ProductDetail,ColorPicker",2,5,1,1,0,1,2024-08-25 14:00:00,Senior Browser,Asia Pacific,Referral,2.0.5,2025-08-01 12:10:58
111234,2022-01-20,40,iOS,"ProductDetail,Account,Reviews,Search,Notifications,CategoryBrowse,Promotions,Home",2,16,0,1,0,1,2022-01-20 12:00:00,Adult Browser,Latin America,Organic Search,2.0.6,2025-08-01 12:12:37
111235,2024-10-17,37,iOS,"ProductDetail,WishList,Promotions,Notifications,Home",2,16,0,0,0,1,2024-10-17 23:00:00,Teen Browser,Middle East,Paid Search,2.0.5,2025-08-01 12:21:44
111236,2022-06-12,52,Android,"ProductDetail,ColorPicker,Account,Search,Promotions",7,64,1,0,1,1,2022-06-12 07:00:00,Senior Browser,North America,Organic Search,2.0.8,2025-08-01 12:28:29
111237,2022-04-27,41,Android,"ColorPicker,Search,Reviews,ShoppingCart,WishList,ProductDetail,Notifications,ReturnPolicy,Checkout,CategoryBrowse",1,3,1,0,1,1,2022-04-27 22:00:00,Adult Browser,Asia Pacific,Social Media,2.2.8,2025-08-01 12:37:10
111238,2023-05-30,34,iOS,"Home,CategoryBrowse,Checkout,Reviews,ProductList,Help,ColorPicker,Promotions,Account",5,26,0,1,0,1,2023-05-30 15:00:00,Senior Buyer,Middle East,Organic Search,2.0.6,2025-08-01 12:38:40
111239,2023-12-24,34,Android,"PaymentMethods,Reviews,ColorPicker,Checkout,Home,Promotions,ReturnPolicy,ProductDetail,ProductList",8,29,0,0,0,1,2023-12-24 02:00:00,Teen Browser,Europe,Social Media,2.0.5,2025-08-01 12:40:33
111240,2024-10-24,70,Android,"Notifications,PaymentMethods,OrderTracking,Help,ColorPicker,Checkout,Home,Promotions,ReturnPolicy",5,22,1,0,1,1,2024-10-24 23:00:00,Teen Browser,Latin America,Organic Search,2.3.1,2025-08-01 12:46:35
111241,2023-03-31,68,Android,"Notifications,CategoryBrowse,Reviews,PaymentMethods,Promotions",8,21,1,1,0,1,2023-03-31 08:00:00,Senior Buyer,North America,Organic Search,2.0.6,2025-08-01 12:55:36
111242,2024-02-16,19,iOS,"Home,ProductDetail,Checkout,Account,Reviews,ShoppingCart,Help,PaymentMethods",7,10,0,0,1,1,2024-02-16 21:00:00,Young Buyer,Europe,Social Media,2.2.1,2025-08-01 13:01:51
111243,2024-02-17,52,Android,"OrderTracking,Account,PaymentMethods,ReturnPolicy,Notifications,Reviews",9,69,0,1,0,1,2024-02-17 13:00:00,Senior Buyer,Latin America,Referral,2.0.6,2025-08-01 13:04:41
111244,2022-10-28,66,iOS,"CategoryBrowse,ProductList,Promotions,ProductDetail,Reviews,ReturnPolicy,ShoppingCart",5,14,1,1,1,1,2022-10-28 11:00:00,Young Buyer,North America,Organic Search,2.3.1,2025-08-01 13:11:38
111245,2022-06-08,19,iOS,"Account,Reviews,PaymentMethods,Checkout,ProductDetail",10,70,0,1,1,1,2022-06-08 12:00:00,Senior Buyer,Middle East,Social Media,2.2.8,2025-08-01 13:14:13
111246,2022-03-01,29,Android,"ProductList,Checkout,Home,Account,OrderTracking,Help,ColorPicker,ProductDetail",2,2,0,1,0,1,2022-03-01 01:00:00,Senior Buyer,Europe,Social Media,2.1.0,2025-08-01 13:16:53
111247,2023-07-06,48,iOS,"ShoppingCart,Search,Promotions,Account,ReturnPolicy,Notifications,Home,ProductDetail,ProductList,ColorPicker",3,4,0,0,1,1,2023-07-06 01:00:00,Senior Buyer,Latin America,Organic Search,2.0.8,2025-08-01 13:18:30
111248,2023-12-29,56,iOS,"Help,ProductList,Home,WishList,ProductDetail,ShoppingCart,Reviews,Notifications",3,3,0,1,0,1,2023-12-29 13:00:00,Teen Browser,North America,Paid Search,2.0.8,2025-08-01 13:28:25
111249,2022-09-03,33,Android,"Account,Search,Reviews,PaymentMethods,Promotions",7,40,0,1,1,1,2022-09-03 06:00:00,Young Buyer,Asia Pacific,Referral,2.0.5,2025-08-01 13:35:48
111250,2022-08-05,51,Android,"ReturnPolicy,ProductDetail,Account,WishList,ShoppingCart,Notifications,Home,CategoryBrowse",4,40,1,1,0,1,2022-08-05 20:00:00,Senior Browser,Asia Pacific,Referral,2.1.0,2025-08-01 13:43:04
111251,2022-06-01,46,iOS,"ProductDetail,Account,ShoppingCart,CategoryBrowse,ReturnPolicy,Home,PaymentMethods",2,3,1,1,1,1,2022-06-01 03:00:00,Teen Browser,Europe,Referral,2.0.8,2025-08-01 13:52:50
111252,2023-02-27,37,Android,"ProductList,Notifications,ColorPicker,Reviews,Help,Checkout,Account,WishList,ProductDetail",2,20,1,1,0,1,2023-02-27 12:00:00,Teen Browser,North America,Paid Search,2.0.6,2025-08-01 13:58:08
111253,2023-07-27,30,iOS,"Promotions,ProductDetail,Reviews,PaymentMethods,Account",9,69,0,1,0,1,2023-07-27 18:00:00,Young Buyer,Middle East,Organic Search,2.0.5,2025-08-01 14:06:41
111254,2024-08-14,49,iOS,"ShoppingCart,Account,Search,Checkout,Reviews,ColorPicker",1,3,1,1,0,1,2024-08-14 19:00:00,Young Buyer,Europe,Social Media,2.3.1,2025-08-01 14:12:25
111255,2024-02-06,20,Android,"Help,WishList,Home,Reviews,ShoppingCart,Account,Promotions,ProductDetail,ColorPicker",3,26,1,0,0,1,2024-02-06 03:00:00,Senior Browser,Europe,Social Media,2.0.8,2025-08-01 14:19:40
111256,2022-07-08,27,iOS,"CategoryBrowse,Search,Notifications,OrderTracking,ReturnPolicy,Promotions,WishList,ProductList,ProductDetail",4,4,0,0,0,1,2022-07-08 06:00:00,Teen Browser,North America,Referral,2.2.8,2025-08-01 14:23:08
111257,2022-05-20,65,iOS,"Notifications,ReturnPolicy,Account,PaymentMethods,Checkout,Reviews,OrderTracking",3,5,0,0,0,1,2022-05-20 10:00:00,Senior Browser,North America,Referral,2.2.8,2025-08-01 14:27:51
111258,2022-07-03,26,Android,"ProductDetail,ShoppingCart,Help,CategoryBrowse,Reviews,Account,Promotions",8,25,1,1,1,1,2022-07-03 07:00:00,Senior Buyer,Asia Pacific,Referral,2.2.8,2025-08-01 14:35:28
111259,2023-10-13,67,iOS,"CategoryBrowse,Reviews,Account,Search,Promotions,Help,ProductList,Checkout,ShoppingCart",1,7,0,0,1,1,2023-10-13 09:00:00,Teen Browser,North America,Organic Search,2.0.5,2025-08-01 14:41:52
111260,2024-10-10,38,iOS,"Checkout,ColorPicker,CategoryBrowse,OrderTracking,ReturnPolicy,ShoppingCart",10,85,0,0,0,1,2024-10-10 16:00:00,Adult Browser,Middle East,Referral,2.0.5,2025-08-01 14:50:18
