user_id,age,platform,session_count,total_screens_viewed,used_search_feature,wrote_review,added_to_wishlist,purchase_24h,hour,dayofweek,is_weekend,productlist,productdetail,categorybrowse,search,shoppingcart,checkout,paymentmethods,deliveryoptions,wishlist,reviews,promotions,account,addressbook,ordertracking,shopping_count,cart_count,engagement_count,account_count,other_screens,engagement_score,screen_diversity,purchase_intent,region_asia pacific,region_europe,region_latin america,region_middle east,region_north america,channel_email,channel_organic search,channel_paid search,channel_referral,channel_social media,age_group_adult,age_group_senior,age_group_young,user_type_browser,user_type_buyer,user_type_power user,app_major_version,version_score
109634,23,0,2,40,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,2,8.6,3,0.5,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,1,1.26
109635,19,1,3,23,1,0,0,0,0,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5.7,2,0.7,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,2,2.3699999999999997
109636,20,1,9,34,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,2,1,0,4,9.65,3,1.3,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,1,1.3
109637,59,1,2,11,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,2.95,2,0.7999999999999999,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,1,1.24
109638,56,0,3,36,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,8.3,2,0.4,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,1,1.45
109639,44,0,2,18,0,0,0,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,3,4.2,3,0.7,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,1,1.04
109640,41,0,9,30,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,8.9,2,1.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,2,2.27
109641,36,0,1,25,0,0,0,0,0,6,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,2,2,1,2,5.3,4,1.5,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1,1.43
109642,57,1,9,28,1,0,0,0,0,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,3,1,2,1,2,8.5,4,1.6999999999999997,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1.35
109643,62,1,4,35,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,2,2,2,0,1,8.55,3,1.9,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,1,1.3800000000000001
109644,47,0,7,8,0,1,0,1,0,4,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,2,1,2,1,3,3.85,4,1.4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,1.1500000000000001
109645,31,0,4,40,0,0,0,0,0,5,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0,1,1,9.2,3,1.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,2,2.12
109646,30,1,5,45,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,2,1,3,4,10.7,3,1.0,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,1,1.41
109647,55,0,3,46,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,2,3,1,2,1,10.3,4,2.0000000000000004,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,2,2.16
109648,63,1,1,31,0,0,1,1,0,4,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,3,1,1,2,1,6.65,4,1.5999999999999999,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2,2.23
109649,66,1,2,15,1,0,0,0,0,6,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,3,2,3,1,3,3.8,4,2.3,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,1,1.27
109650,39,1,1,35,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,7.45,1,0.1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,2,2.14
109651,49,1,9,46,0,0,1,1,0,5,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,2,0,9,12.05,3,1.2000000000000002,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,1,1.37
109652,65,0,9,25,0,0,1,0,0,5,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,2,2,2,3,7.85,4,1.6,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,2,2.04
109653,20,1,7,35,1,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,9.3,2,1.0,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,2,2.36
109654,20,1,2,40,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2,2,0,1,5,8.75,3,1.5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,2,2.16
109655,56,1,8,27,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,8.0,3,0.7,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2,2.17
109656,69,1,7,17,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,4,5.5,3,0.8999999999999999,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,2,2.25
109657,55,0,2,31,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,2,2,0,3,7.0,3,1.5,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,2,2.4
109658,69,1,7,17,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,5.65,4,0.9999999999999999,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,2.25
109659,42,0,2,39,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,3,3,0,1,1,8.4,3,2.1,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,1,1.1900000000000002
109660,49,0,7,28,1,1,0,1,0,5,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,3,2,1,1,0,8.05,4,1.9,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,1,1.29
109661,28,1,5,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,3.5,2,0.5,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,2,2.22
109662,25,0,2,17,0,0,1,1,0,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,3,4.15,4,0.9999999999999999,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,2,2.0
109663,44,0,5,44,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,10.65,2,0.6000000000000001,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,2,2.48
109664,48,0,7,31,0,0,0,1,0,3,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,2,2,2,2,3,8.3,4,1.7999999999999998,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,2,2.11
109665,60,1,3,20,1,1,0,0,0,5,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,3,2,0,2,4,5.25,3,1.7,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,1,1.45
109666,37,0,8,8,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,4.35,2,0.4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,1.36
109667,30,1,7,22,1,0,0,0,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,6.700000000000001,2,1.1,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,1,1.4
109668,69,1,7,39,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,2,2,1,0,4,10.05,3,1.7,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,1,1.1400000000000001
109669,41,1,1,22,1,1,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1,1,1,7,5.050000000000001,4,1.2,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,1,1.25
109670,29,1,6,23,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,2,3,2,0,2,6.75,3,2.3000000000000003,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,2,2.4699999999999998
109671,42,1,5,18,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,5.6,2,0.6,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1,1.48
109672,18,1,3,40,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0,1,0,9.25,3,1.1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,2.2800000000000002
109673,26,0,1,45,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,1,0,3,9.65,3,1.4000000000000001,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,2,2.09
109674,24,0,9,48,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,2,1,5,12.650000000000002,3,0.7999999999999999,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,2,2.09
109675,32,1,5,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2,0,2,1,1,3.3,3,1.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,2,2.16
109676,59,0,1,18,0,0,0,0,0,4,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,2,2,3,2,2,3.9,4,2.0,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,2,2.4499999999999997
109677,29,0,5,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2,3,7.5,2,0.2,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,2,2.13
109678,55,0,5,45,1,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,2,1,1,11.0,4,1.2000000000000002,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,2,2.4
109679,67,0,7,43,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,2,2,2,1,10.9,4,1.5,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,1.1400000000000001
109680,49,1,8,30,1,1,0,1,0,5,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,3,1,1,2,4,8.75,4,1.4999999999999998,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,2,2.2800000000000002
109681,43,1,3,18,1,0,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,3,0,1,1,5,4.7,3,1.0999999999999999,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,2,2.02
109682,37,1,9,7,0,0,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,2,4,4.1,3,1.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,2,2.19
109683,47,1,9,10,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,4.85,2,0.7999999999999999,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,2,2.4699999999999998
109684,30,1,9,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6.5,2,0.3,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1.44
109685,21,1,5,33,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8.25,2,0.3,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,2,2.46
109686,47,0,4,18,1,1,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,5.15,2,0.6000000000000001,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,2,2.44
109687,65,0,4,34,0,1,1,1,0,4,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,8.3,4,0.9999999999999999,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1.01
109688,54,0,5,42,1,1,0,1,0,6,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,3,1,1,2,4,10.25,4,1.4999999999999998,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1,1.37
109689,25,1,1,20,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,1,1,1,4.65,3,1.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,2,2.2
109690,68,1,4,32,1,1,1,1,0,6,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,2,8.1,4,0.9999999999999999,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,2,2.14
109691,38,0,6,6,1,0,0,1,0,6,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,3,2,2,5,3.2,4,1.9000000000000004,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,2,2.3699999999999997
109692,53,1,7,34,1,0,0,1,0,3,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,2,1,1,1,1,9.100000000000001,4,1.2,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,2,2.13
109693,31,0,9,30,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,2,4,8.85,4,0.8999999999999999,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,2,2.4
109694,45,0,6,41,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,1,0,3,10.200000000000001,3,1.3,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2,2.06
109695,34,1,2,19,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4.6000000000000005,1,0.4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2,2.34
109696,31,0,9,11,1,0,0,1,0,5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,2,5.1,4,0.8999999999999999,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,2,2.06
109697,28,0,9,45,1,1,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,3,12.05,3,0.7,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,2,2.19
109698,48,0,3,16,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,4.3,2,0.8,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2,2.34
109699,25,0,6,7,1,0,1,1,0,3,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,2,1,2,2,2,3.55,4,1.5,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2,2.3699999999999997
109700,49,1,1,45,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,9.8,3,0.6,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,2,2.36
109701,42,0,2,21,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,5,4.95,2,0.30000000000000004,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1,1.09
109702,61,1,8,42,1,0,0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,2,0,0,11.0,3,1.1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,2,2.4299999999999997
109703,52,0,3,43,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,3,1,3,2,1,10.0,4,2.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2,2.3899999999999997
109704,45,0,5,19,1,0,0,1,0,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,5.5,4,0.8999999999999999,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,2,2.23
109705,29,0,4,13,0,0,1,0,0,6,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,2,2,0,2,5,3.95,3,1.5,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,2,2.4
109706,60,0,8,33,0,0,0,0,0,6,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,2,2,2,9.0,4,1.1,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,1,1.1400000000000001
109707,45,1,9,33,1,0,0,1,0,4,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,3,1,1,2,4,9.5,4,1.4999999999999998,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,2,2.4099999999999997
109708,31,1,1,7,1,0,1,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,1,3,2.0500000000000003,3,1.2000000000000002,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,2,2.16
109709,29,1,9,25,1,0,0,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,7.9,2,0.4,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,1,1.45
109710,34,0,7,37,1,1,1,0,0,5,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,5,10.0,4,0.9999999999999999,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2,2.07
109711,60,0,8,36,1,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,9.95,3,1.1,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,2,2.48
109712,36,0,2,12,1,0,0,1,0,3,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,2,2,0,3,3.2,3,1.5,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,2,2.2600000000000002
109713,26,0,7,49,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,2,4,12.05,3,0.7999999999999999,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,2,2.11
109714,45,1,7,49,1,0,1,1,0,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,4,12.25,2,1.1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1,1.45
109715,61,0,7,45,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,3,3,1,5,11.1,4,2.1000000000000005,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,2,2.06
109716,59,0,3,26,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,6.6,2,0.7000000000000001,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2,2.36
109717,34,1,2,39,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,8.9,2,0.7000000000000001,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2,2.12
109718,68,1,7,40,1,0,0,0,0,2,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,4,1,1,2,4,10.3,4,1.8,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,2,2.02
109719,45,0,5,5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,2,2,3,3,2.8499999999999996,4,1.6,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,2,2.3299999999999996
109720,28,1,4,12,1,0,1,1,0,4,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,2,0,2,5,3.95,3,1.2000000000000002,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,2,2.44
109721,56,1,7,17,1,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,2,1,2,1,2,5.8500000000000005,4,1.5,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,2,2.16
109722,65,0,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,2,2,0,8.3,3,0.8,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,2,2.2600000000000002
109723,33,1,1,43,1,0,1,0,0,4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,9.25,2,1.5,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,1,1.32
109724,38,1,8,46,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,2,1,1,1,11.950000000000001,4,1.4000000000000001,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,1,1.46
109725,59,0,7,36,1,0,0,1,0,3,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,3,1,2,0,9.5,4,1.7000000000000002,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,2,2.3899999999999997
109726,47,1,4,8,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,3,2,1,2,4,2.95,4,2.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,1,1.3900000000000001
109727,57,1,8,26,0,0,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,4,1,0,2,3,7.75,3,1.7000000000000002,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,1,1.01
109728,31,0,4,35,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,8.4,3,0.8999999999999999,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2,2.24
109729,61,0,4,35,1,0,0,0,0,4,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,2,2,1,1,5,8.4,4,1.5999999999999999,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2,2.27
109730,26,1,9,39,1,0,0,0,0,2,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,2,2,1,1,4,10.700000000000001,4,1.5999999999999999,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,2,2.32
109731,48,1,2,20,1,0,1,1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,2,4.95,3,0.7000000000000001,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,2,2.29
109732,29,0,1,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1.5,3,0.5,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,2,2.2
109733,59,1,4,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,2,0,2,1,4,6.4,3,1.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,2,2.22
109734,47,1,6,49,1,0,0,1,0,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,4,11.8,3,0.8999999999999999,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2,2.18
109735,56,1,4,7,1,0,1,0,0,4,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1,2,1,3,2.95,4,1.5,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,2,2.34
109736,37,0,4,27,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,3,1,2,6.800000000000001,3,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2,2.23
109737,61,0,7,23,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,3,1,1,1,6,6.700000000000001,4,1.4999999999999998,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,2,2.23
109738,39,0,4,26,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,3,3,6.6,2,0.2,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,2,2.24
109739,21,0,3,38,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,9.0,2,0.4,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,2,2.08
109740,24,1,3,18,0,0,0,1,0,4,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,3,3,2,1,4,4.5,4,2.5,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,1,1.06
109741,53,1,9,43,0,0,0,1,0,5,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,2,3,1,1,4,11.299999999999999,4,2.0000000000000004,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,2,2.05
109742,31,0,3,11,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,3,0,1,7,3.4,2,1.3000000000000003,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,2,2.36
109743,55,0,8,6,1,0,0,0,0,3,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,2,2,1,2,1,3.8000000000000003,4,1.5999999999999999,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,1,1.47
109744,50,1,9,33,0,0,1,0,0,5,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,3,9.45,2,0.9,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,1,1.03
109745,31,0,4,33,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,2,2,1,3,8.0,3,1.2000000000000002,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1,1.04
109746,19,1,4,14,1,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,4.2,2,0.4,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,2,2.27
109747,22,1,5,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,4.5,2,0.3,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,2,2.34
109748,36,0,5,20,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,0,2,2,5.7,2,0.8,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,2,2.0
109749,59,1,7,17,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,3,0,1,1,2,5.700000000000001,3,1.0999999999999999,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1.25
109750,49,0,1,29,1,0,1,0,0,6,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,2,1,6.450000000000001,3,0.7000000000000001,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,1,1.2
109751,38,1,1,38,1,0,0,0,0,6,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,8.100000000000001,3,0.8999999999999999,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1,1.07
109752,45,0,9,39,0,0,0,0,0,3,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,2,3,2,0,6,10.5,3,2.2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,1,1.25
